id	Domain	Kingdom	Subkingdom	Infrakingdom	Phylum	Subphylum	Infraphylum	Superclass	Class	Subclass	Superorder	Order	Suborder	Family	Subfamily	Genus	Subgenus	Species	Subspecies	Variety	Forma	valid_name
238995	Eucaryota	Protozoa	Eozoa	Euglenozoa	Euglenozoa	NA	NA	NA	Euglenoidea	Euglenia	NA	Euglenida	NA	Euglenaceae	NA	Trachelomonas	NA	Trachelomonas intermedia	NA	NA	NA	Trachelomonas intermedia
1304212	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Coscinodiscophycidae	Thalassiosiranae	Thalassiosirales	NA	Stephanodiscaceae	NA	Pantocsekiella	NA	Pantocsekiella kuetzingiana	NA	NA	NA	Pantocsekiella kuetzingiana
612513	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Sphaeropleales	NA	Scenedesmaceae	Desmodesmoideae	Desmodesmus	NA	Desmodesmus serratus	NA	NA	NA	Desmodesmus serratus
163242	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Coscinodiscophycidae	Rhizosolenianae	Rhizosoleniales	NA	Rhizosoleniaceae	NA	Rhizosolenia	NA	Rhizosolenia cylindrus	NA	NA	NA	Rhizosolenia cylindrus
157428	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Bacillariophycidae	Bacillariophycanae	Surirellales	NA	Entomoneidaceae	NA	Entomoneis	NA	Entomoneis alata	NA	NA	NA	Entomoneis alata
616327	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Bacillariophycidae	Bacillariophycanae	Surirellales	NA	Surirellaceae	NA	Stenopterobia	NA	Stenopterobia intermedia	NA	NA	NA	Stenopterobia intermedia
163526	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Bacillariophycidae	Bacillariophycanae	Achnanthales	NA	Achnanthaceae	NA	Achnanthes	NA	Achnanthes clevei	NA	Achnanthes clevei var. bottnica	NA	Achnanthes clevei var. bottnica
627683	Eucaryota	Chromista	Harosa	Alveolata	Myzozoa	Dinozoa	Dinoflagellata	NA	Dinophyceae	NA	NA	Peridiniales	NA	Peridiniopsidaceae	NA	Peridiniopsis	NA	Peridiniopsis balticum	NA	NA	NA	Peridiniopsis balticum
146566	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Oscillatoriophycideae	NA	Chroococcales	NA	Chroococcaceae	NA	Chroococcus	NA	Chroococcus turgidus	NA	NA	NA	Chroococcus turgidus
409645	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Phaeista	NA	NA	Synurophyceae	NA	NA	Synurales	NA	Mallomonadaceae	NA	Mallomonas	NA	Mallomonas caudata	NA	NA	NA	Mallomonas caudata
577885	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Sphaeropleales	NA	Hydrodictyaceae	NA	Parapediastrum	NA	Parapediastrum biradiatum	NA	NA	NA	Parapediastrum biradiatum
572071	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Sphaeropleales	NA	Schizochlamydaceae	NA	Planktosphaeria	NA	Planktosphaeria gelatinosa	NA	NA	NA	Planktosphaeria gelatinosa
578229	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Fragilariophycidae	Fragilariophycanae	Fragilariales	NA	Fragilariaceae	NA	Fragilaria	NA	Fragilaria capucina	Fragilaria capucina subsp. rumpens	NA	NA	Fragilaria capucina subsp. rumpens
345461	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Phaeista	Limnista	NA	Chrysophyceae	NA	NA	Chromulinales	NA	Chrysamoebaceae	NA	Chrysamoeba	NA	NA	NA	NA	NA	Chrysamoeba
577818	Eucaryota	Plantae	Viridiplantae	Streptophyta	Charophyta	NA	NA	NA	Conjugatophyceae	NA	NA	Desmidiales	NA	Closteriaceae	NA	Closterium	NA	Closterium gracile	NA	NA	NA	Closterium gracile
577679	Eucaryota	Plantae	Viridiplantae	Streptophyta	Charophyta	NA	NA	NA	Conjugatophyceae	NA	NA	Zygnematales	NA	Zygnemataceae	NA	Spirogyra	NA	NA	NA	NA	NA	Spirogyra
103997	Eucaryota	Chromista	Harosa	Heterokonta	Bigyra	Bicosoecia	NA	NA	Bicoecea	Bicosidia	Cyathobodoniae	Bicoecida	NA	Bicosoecaceae	NA	Bicosoeca	NA	Bicosoeca lacustris	NA	NA	NA	Bicosoeca lacustris
609110	Eucaryota	Plantae	Viridiplantae	Streptophyta	Charophyta	NA	NA	NA	Conjugatophyceae	NA	NA	Desmidiales	NA	Desmidiaceae	NA	Spondylosium	NA	Spondylosium planum	NA	NA	NA	Spondylosium planum
110183	Eucaryota	Chromista	Harosa	Alveolata	Myzozoa	Dinozoa	Dinoflagellata	NA	Dinophyceae	NA	NA	Peridiniales	NA	Peridiniaceae	NA	Peridinium	NA	Peridinium cinctum	NA	NA	NA	Peridinium cinctum
577553	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Phaeista	Limnista	NA	Chrysophyceae	NA	NA	Chromulinales	NA	Dinobryaceae	NA	Dinobryon	NA	Dinobryon suecicum	NA	NA	NA	Dinobryon suecicum
109506	Eucaryota	Chromista	Harosa	Alveolata	Myzozoa	Dinozoa	Dinoflagellata	NA	Dinophyceae	NA	NA	Gonyaulacales	NA	Ceratiaceae	NA	Ceratium	NA	NA	NA	NA	NA	Ceratium
163279	Eucaryota	Protozoa	Eozoa	Euglenozoa	Euglenozoa	NA	NA	NA	Euglenoidea	Euglenia	NA	Euglenida	NA	Euglenaceae	NA	Trachelomonas	NA	Trachelomonas abrupta	NA	NA	NA	Trachelomonas abrupta
660753	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Oscillatoriophycideae	NA	Spirulinales	NA	Spirulinaceae	NA	Spirulina	NA	Spirulina subsalsa	NA	NA	NA	Spirulina subsalsa
572043	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	NA	NA	NA	Pyramimonadophyceae	NA	NA	Pyramimonadales	NA	Polyblepharidaceae	NA	Gyromitus	NA	Gyromitus cordiformis	NA	NA	NA	Gyromitus cordiformis
162741	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Phaeista	Limnista	NA	Chrysophyceae	NA	NA	Chromulinales	NA	Dinobryaceae	NA	Pseudokephyrion	NA	NA	NA	NA	NA	Pseudokephyrion
163665	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Bacillariophycidae	Bacillariophycanae	Thalassiophysales	NA	Catenulaceae	NA	Amphora	NA	Amphora delicatissima	NA	NA	NA	Amphora delicatissima
608589	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Trebouxiophyceae	NA	NA	Chlorellales	NA	Oocystaceae	NA	Lagerheimia	NA	Lagerheimia chodatii	NA	NA	NA	Lagerheimia chodatii
163946	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Phaeista	Limnista	Fucistia	Xanthophyceae	NA	NA	Mischococcales	NA	Centritractaceae	NA	Centritractus	NA	NA	NA	NA	NA	Centritractus
1370543	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Chlamydomonadales	NA	Volvocaceae	NA	Colemanosphaera	NA	Colemanosphaera charkowiensis	NA	NA	NA	Colemanosphaera charkowiensis
572057	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Phaeista	NA	NA	Synurophyceae	NA	NA	Synurales	NA	Mallomonadaceae	NA	Mallomonas	NA	Mallomonas tonsurata	NA	NA	NA	Mallomonas tonsurata
578433	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Volvocales	NA	Dunaliellaceae	NA	Spermatozopsis	NA	Spermatozopsis exsultans	NA	NA	NA	Spermatozopsis exsultans
179368	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Coscinodiscophycidae	Coscinodiscanae	Melosirales	NA	Melosiraceae	NA	Melosira	NA	Melosira tenuissima	NA	NA	NA	Melosira tenuissima
624255	Eucaryota	Protozoa	Eozoa	Euglenozoa	Euglenozoa	NA	NA	NA	Euglenoidea	Euglenia	NA	Euglenida	NA	Phacaceae	NA	Lepocinclis	NA	Lepocinclis oxyuris	NA	NA	NA	Lepocinclis oxyuris
177631	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Nostocophycideae	NA	Nostocales	NA	Nostocaceae	NA	Anabaena	NA	Anabaena catenula	NA	NA	NA	Anabaena catenula
160576	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Trebouxiophyceae	NA	NA	Chlorellales	NA	Chlorellaceae	NA	Chlorella	NA	NA	NA	NA	NA	Chlorella
22557	Eucaryota	Protozoa	Eozoa	Euglenozoa	Euglenozoa	NA	NA	NA	Kinetoplastea	Metakinetoplastina	NA	Parabodonida	NA	Bodonidae	NA	Bodo	NA	NA	NA	NA	NA	Bodo
106283	Eucaryota	Chromista	Hacrobia	NA	Cryptophyta	NA	NA	NA	Cryptophyceae	NA	NA	Pyrenomonadales	NA	Geminigeraceae	NA	Plagioselmis	NA	NA	NA	NA	NA	Plagioselmis
232869	Eucaryota	Chromista	Harosa	Alveolata	Myzozoa	Dinozoa	Dinoflagellata	NA	Dinophyceae	NA	NA	Gymnodiniales	NA	Gymnodiniaceae	NA	Gymnodinium	NA	Gymnodinium stellatum	NA	NA	NA	Gymnodinium stellatum
157433	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Coscinodiscophycidae	Coscinodiscanae	Coscinodiscales	NA	Hemidiscaceae	NA	Actinocyclus	NA	Actinocyclus normanii	NA	NA	Actinocyclus normanii f. subsalsus	Actinocyclus normanii f. subsalsus
624960	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Synechococcophycideae	NA	Synechococcales	NA	Synechococcaceae	NA	Anathece	NA	Anathece smithii	NA	NA	NA	Anathece smithii
839083	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Trebouxiophyceae	NA	NA	Trebouxiophyceae ordo incertae sedis	NA	Trebouxiophyceae incertae sedis	NA	Lemmermannia	NA	Lemmermannia triangularis	NA	NA	NA	Lemmermannia triangularis
177574	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Synechococcophycideae	NA	Synechococcales	NA	Leptolyngbyaceae	Leptolyngbyoideae	Planktolyngbya	NA	Planktolyngbya lacustris	NA	NA	NA	Planktolyngbya lacustris
149283	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Coscinodiscophycidae	Coscinodiscanae	Coscinodiscales	NA	Hemidiscaceae	NA	Actinocyclus	NA	Actinocyclus ehrenbergii	NA	NA	NA	Actinocyclus ehrenbergii
149256	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Coscinodiscophycidae	Thalassiosiranae	Thalassiosirales	NA	Thalassiosiraceae	NA	Thalassiosira	NA	Thalassiosira nana	NA	NA	NA	Thalassiosira nana
149102	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Coscinodiscophycidae	Thalassiosiranae	Thalassiosirales	NA	Thalassiosiraceae	NA	Thalassiosira	NA	Thalassiosira gravida	NA	NA	NA	Thalassiosira gravida
984285	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Bacillariophycidae	Bacillariophycanae	Naviculales	NA	Naviculaceae	NA	Navicula	NA	Navicula pusilla	NA	NA	Navicula pusilla f. pusilla	Navicula pusilla f. pusilla
176076	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Bacillariophycidae	Bacillariophycanae	Surirellales	NA	Surirellaceae	NA	Surirella	NA	Surirella linearis	NA	NA	NA	Surirella linearis
248144	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Trebouxiophyceae	NA	NA	Chlorellales	NA	Oocystaceae	NA	Oocystis	NA	Oocystis pelagica	NA	NA	NA	Oocystis pelagica
146596	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Trebouxiophyceae	NA	NA	Chlorellales	NA	Oocystaceae	NA	Trochiscia	NA	NA	NA	NA	NA	Trochiscia
172289	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Bacillariophycidae	Bacillariophycanae	Naviculales	NA	Naviculaceae	NA	Navicula	NA	Navicula turgida	NA	NA	NA	Navicula turgida
149213	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Bacillariophycidae	Bacillariophycanae	Bacillariales	NA	Bacillariaceae	NA	Nitzschia	NA	Nitzschia sigma	NA	NA	NA	Nitzschia sigma
149391	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Bacillariophycidae	Bacillariophycanae	Cymbellales	NA	Rhoicospheniaceae	NA	Rhoicosphenia	NA	NA	NA	NA	NA	Rhoicosphenia
146579	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Oscillatoriophycideae	NA	Chroococcales	NA	Chroococcaceae	NA	Dactylococcopsis	NA	NA	NA	NA	NA	Dactylococcopsis
157081	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Fragilariophycidae	Fragilariophycanae	Thalassionematales	NA	Thalassionemataceae	NA	Thalassiothrix	NA	NA	NA	NA	NA	Thalassiothrix
146594	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Oscillatoriophycideae	NA	Oscillatoriales	NA	Oscillatoriaceae	NA	Oscillatoria	NA	Oscillatoria tenuis	NA	NA	NA	Oscillatoria tenuis
160521	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Coscinodiscophycidae	Chaetocerotanae	Chaetocerotanae incertae sedis	NA	Chaetocerotaceae	NA	Chaetoceros	NA	Chaetoceros eibenii	NA	NA	NA	Chaetoceros eibenii
148910	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Coscinodiscophycidae	Thalassiosiranae	Thalassiosirales	NA	Stephanodiscaceae	NA	Cyclotella	NA	Cyclotella comta	NA	NA	NA	Cyclotella comta
572081	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Sphaeropleales	NA	Selenastraceae	NA	Selenastrum	NA	NA	NA	NA	NA	Selenastrum
148911	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Coscinodiscophycidae	Thalassiosiranae	Thalassiosirales	NA	Stephanodiscaceae	NA	Cyclotella	NA	Cyclotella striata	NA	NA	NA	Cyclotella striata
146602	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Oscillatoriophycideae	NA	Chroococcales	NA	Microcystaceae	NA	Gloeocapsa	NA	NA	NA	NA	NA	Gloeocapsa
578421	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Chlamydomonadales	NA	Palmellopsidaceae	NA	Gloeococcus	NA	NA	NA	NA	NA	Gloeococcus
620407	Eucaryota	Protozoa	Eozoa	Euglenozoa	Euglenozoa	NA	NA	NA	Euglenoidea	Euglenia	NA	Euglenida	NA	Phacaceae	NA	Lepocinclis	NA	Lepocinclis globulus	NA	NA	NA	Lepocinclis globulus
248120	Eucaryota	Protozoa	Eozoa	Euglenozoa	Euglenozoa	NA	NA	NA	Euglenoidea	Euglenia	NA	Eutreptiida	NA	Eutreptiaceae	NA	Eutreptia	NA	Eutreptia lanowii	NA	NA	NA	Eutreptia lanowii
163375	Eucaryota	Protozoa	Eozoa	Euglenozoa	Euglenozoa	NA	NA	NA	Euglenoidea	Euglenia	NA	Euglenida	NA	Phacaceae	NA	Phacus	NA	Phacus longicauda	NA	NA	NA	Phacus longicauda
178924	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Sphaeropleales	NA	Radiococcaceae	NA	Gloeocystis	NA	NA	NA	NA	NA	Gloeocystis
177598	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Oscillatoriophycideae	NA	Spirulinales	NA	Spirulinaceae	NA	Spirulina	NA	Spirulina baltica	NA	NA	NA	Spirulina baltica
149222	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Coscinodiscophycidae	Chaetocerotanae	Chaetocerotanae incertae sedis	NA	Chaetocerotaceae	NA	Chaetoceros	NA	Chaetoceros pseudocrinitus	NA	NA	NA	Chaetoceros pseudocrinitus
983924	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Bacillariophycidae	Bacillariophycanae	Naviculales	NA	Naviculaceae	NA	Navicula	NA	Navicula humerosa	NA	NA	Navicula humerosa f. humerosa	Navicula humerosa f. humerosa
1313613	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Oscillatoriophycideae	NA	Oscillatoriales	NA	Coleofasciculaceae	NA	Anagnostidinema	NA	Anagnostidinema amphibium	NA	NA	NA	Anagnostidinema amphibium
625363	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Nostocophycideae	NA	Nostocales	NA	Nostocaceae	NA	Dolichospermum	NA	Dolichospermum affine	NA	NA	NA	Dolichospermum affine
180396	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Bacillariophycidae	Bacillariophycanae	Mastogloiales	NA	Mastogloiaceae	NA	Mastogloia	NA	Mastogloia braunii	NA	NA	NA	Mastogloia braunii
149008	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Bacillariophycidae	Bacillariophycanae	Surirellales	NA	Surirellaceae	NA	Cymatopleura	NA	Cymatopleura solea	NA	NA	NA	Cymatopleura solea
576709	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Sphaeropleales	NA	Neochloridaceae	NA	Chlorotetraëdron	NA	Chlorotetraëdron incus	NA	NA	NA	Chlorotetraëdron incus
163354	Eucaryota	Protozoa	Eozoa	Euglenozoa	Euglenozoa	NA	NA	NA	Euglenoidea	Euglenia	NA	Euglenida	NA	Phacaceae	NA	Phacus	NA	Phacus pleuronectes	NA	NA	NA	Phacus pleuronectes
844124	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Sphaeropleales	NA	Scenedesmaceae	Scenedesmoidea	Scenedesmus	NA	Scenedesmus apiculatus	NA	NA	NA	Scenedesmus apiculatus
576716	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Chlamydomonadales	NA	Treubariaceae	NA	Treubaria	NA	Treubaria setigera	NA	NA	NA	Treubaria setigera
616522	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Chlamydomonadales	NA	Volvocaceae	NA	Eudorina	NA	Eudorina unicocca	NA	NA	NA	Eudorina unicocca
163428	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Coscinodiscophycidae	Thalassiosiranae	Thalassiosirales	NA	Stephanodiscaceae	NA	Cyclotella	NA	Cyclotella minutula	NA	NA	NA	Cyclotella minutula
410623	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Phaeista	Limnista	NA	Chrysophyceae	NA	NA	Chromulinales	NA	Chromulinaceae	NA	Uroglena	NA	Uroglena volvox	NA	NA	NA	Uroglena volvox
149425	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Bacillariophycidae	Bacillariophycanae	Naviculales	NA	Naviculaceae	NA	Navicula	NA	Navicula protracta	NA	NA	NA	Navicula protracta
163403	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Coscinodiscophycidae	Thalassiosiranae	Thalassiosirales	NA	Stephanodiscaceae	NA	Stephanodiscus	NA	Stephanodiscus binderanus	NA	NA	NA	Stephanodiscus binderanus
149607	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Bacillariophycidae	Bacillariophycanae	Bacillariales	NA	Bacillariaceae	NA	Nitzschia	NA	Nitzschia obtusa	NA	NA	NA	Nitzschia obtusa
177592	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Synechococcophycideae	NA	Synechococcales	NA	Pseudanabaenaceae	Pseudanabaenoideae	Pseudanabaena	NA	Pseudanabaena mucicola	NA	NA	NA	Pseudanabaena mucicola
162704	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Oscillatoriophycideae	NA	Chroococcales	NA	Chroococcaceae	NA	Chroococcus	NA	Chroococcus distans	NA	NA	NA	Chroococcus distans
146541	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Oscillatoriophycideae	NA	Spirulinales	NA	Spirulinaceae	NA	Spirulina	NA	NA	NA	NA	NA	Spirulina
172682	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Bacillariophycidae	Bacillariophycanae	Naviculales	NA	Naviculaceae	NA	Navicula	NA	Navicula capitata	NA	Navicula capitata var. capitata	NA	Navicula capitata var. capitata
177447	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Synechococcophycideae	NA	Synechococcales	NA	Synechococcaceae	Synechococcoideae	Rhabdoderma	NA	Rhabdoderma lineare	NA	NA	NA	Rhabdoderma lineare
177434	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Synechococcophycideae	NA	Synechococcales	NA	Synechococcaceae	Synechococcoideae	Rhabdoderma	NA	NA	NA	NA	NA	Rhabdoderma
149458	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Bacillariophycidae	Bacillariophycanae	Naviculales	NA	Naviculaceae	NA	Navicula	NA	Navicula menisculus	NA	NA	NA	Navicula menisculus
971749	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Coscinodiscophycidae	Thalassiosiranae	Thalassiosirales	NA	Stephanodiscaceae	NA	Stephanodiscus	NA	Stephanodiscus tenuis	NA	Stephanodiscus tenuis var. tenuis	NA	Stephanodiscus tenuis var. tenuis
162714	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Oscillatoriophycideae	NA	Chroococcales	NA	Chroococcaceae	NA	Chroococcus	NA	Chroococcus minimus	NA	NA	NA	Chroococcus minimus
163682	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Bacillariophycidae	Bacillariophycanae	Mastogloiales	NA	Mastogloiaceae	NA	Aneumastus	NA	Aneumastus tusculus	NA	NA	NA	Aneumastus tusculus
180342	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Fragilariophycidae	Fragilariophycanae	Fragilariales	NA	Fragilariaceae	NA	Hannaea	NA	Hannaea arcus	NA	NA	NA	Hannaea arcus
110214	Eucaryota	Chromista	Harosa	Alveolata	Myzozoa	Dinozoa	Dinoflagellata	NA	Dinophyceae	NA	NA	Peridiniales	NA	Protoperidiniaceae	NA	Protoperidinium	NA	Protoperidinium crassipes	NA	NA	NA	Protoperidinium crassipes
163261	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Coscinodiscophycidae	Thalassiosiranae	Thalassiosirales	NA	Lauderiaceae	NA	Lauderia	NA	Lauderia mediterranea	NA	NA	NA	Lauderia mediterranea
837453	Eucaryota	Chromista	Harosa	Alveolata	Myzozoa	Dinozoa	Dinoflagellata	NA	Dinophyceae	NA	NA	Gonyaulacales	NA	Ceratiaceae	NA	Tripos	NA	Tripos horridus	NA	NA	NA	Tripos horridus
670030	Eucaryota	Chromista	Hacrobia	NA	Haptophyta	NA	NA	NA	Prymnesiophyceae	NA	NA	Prymnesiales	NA	Prymnesiaceae	NA	Prymnesium	NA	Prymnesium polylepis	NA	NA	NA	Prymnesium polylepis
110260	Eucaryota	Chromista	Harosa	Alveolata	Myzozoa	Dinozoa	Dinoflagellata	NA	Dinophyceae	NA	NA	Peridiniales	NA	Protoperidiniaceae	NA	Protoperidinium	NA	Protoperidinium thorianum	NA	NA	NA	Protoperidinium thorianum
105588	Eucaryota	Protozoa	Sarcomastigota	NA	Choanozoa	Choanofila	NA	NA	Choanoflagellatea	NA	NA	Acanthoecida	NA	Acanthoecidae	Tectiform	Parvicorbicula	NA	Parvicorbicula socialis	NA	NA	NA	Parvicorbicula socialis
149070	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Coscinodiscophycidae	Rhizosolenianae	Rhizosoleniales	NA	Rhizosoleniaceae	NA	Rhizosolenia	NA	Rhizosolenia hebetata	NA	NA	NA	Rhizosolenia hebetata
148955	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Fragilariophycidae	Fragilariophycanae	Fragilariales	NA	Fragilariaceae	NA	Asterionella	NA	Asterionella glacialis	NA	NA	NA	Asterionella glacialis
149135	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Coscinodiscophycidae	Thalassiosiranae	Thalassiosirales	NA	Lauderiaceae	NA	Lauderia	NA	Lauderia annulata	NA	NA	NA	Lauderia annulata
841182	Eucaryota	Chromista	Harosa	Alveolata	Myzozoa	Dinozoa	Dinoflagellata	NA	Dinophyceae	NA	NA	Gonyaulacales	NA	Ceratiaceae	NA	Tripos	NA	Tripos arietinus	NA	NA	NA	Tripos arietinus
